name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Pars d'une spirale avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine un pirate avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine un renard de cristal avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine un trésor caché avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine une lampe avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine ton goûter préféré avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine une bibliothèque magique avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine la confiance avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine une montagne simple en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Transforme une lampe en robot en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Pars d'un zigzag en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine une inventrice en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine un monstre gentil en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine une poursuite amusante en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une fenêtre en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine une fête d'anniversaire avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine un arbre géant habité avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine le courage avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un nuage original avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Transforme un arbre en tour avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Pars d'une étoile avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine un jardinier avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine un oiseau mécanique en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine une journée parfaite en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine un coussin en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine une ancienne maison en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine une île flottante en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine la nostalgie en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine une étoile créative en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Transforme une clé en créature avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Pars d'un demi-cercle avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine une capitaine avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine une créature lumineuse avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine un voyage inattendu avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine une bouteille avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine un trajet familier avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine un train volant en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine la motivation en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine un oiseau minimaliste en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Transforme un vélo en machine volante en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Pars d'un losange en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une danseuse en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un chat magique en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine une invention ratée en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine un livre ouvert en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un jouet marquant en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine un marché fantastique en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine le rêve en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine une lune décorée en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Transforme un livre en ville en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Pars d'une ligne courbe dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine un aventurier dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine un géant végétal dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine une découverte surprenante dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine ta main dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine ta chambre d'enfance dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine une maison volante dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine le calme avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine un soleil en 10 traits avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Transforme une pomme en personnage avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Pars d'un cercle avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
